yyyy-mm-dd hh:mm:ss,temp_C,HR,pres_mbar,rain_mm/h,solarRad_W/m2,windSpeed_m/s,windGust_m/s
05-11-2018 22:00,12.2,83,1007.1,0,0,17.1,27.7
05-11-2018 23:00,12.4,82,1007,0,0,15.1,26.6
06-11-2018 00:00,12.3,82,1006.8,0,0,14.5,23.8
06-11-2018 01:00,12.2,82,1006.8,0,0,13.9,22.3
06-11-2018 02:00,12.2,82,1006.5,0,0,13.8,22
06-11-2018 03:00,12.2,82,1006.6,0,0,14.1,21.6
06-11-2018 04:00,12.4,81,1006.5,0,0,13.7,20.5
06-11-2018 05:00,12.4,80,1006.6,0,0,13.1,19.1
06-11-2018 06:00,12.5,79,1006.5,0,0,12.7,20.2
06-11-2018 07:00,13,76,1006.9,0,0,12.2,20.5
06-11-2018 08:00,13.6,74,1006.9,0,5,12.8,20.5
06-11-2018 09:00,14.8,70,1007.6,0,31,14.3,22
06-11-2018 10:00,15.8,64,1007.7,0,87,20.1,25.6
06-11-2018 11:00,16.4,60,1007.2,0,100,25,33.5
06-11-2018 12:00,16.6,60,1007.1,0,97,24.7,40.3
06-11-2018 13:00,16.4,63,1006.2,0,54,26,41
06-11-2018 14:00,16.6,63,1005.5,0,89,27.1,44.6
06-11-2018 15:00,16.5,65,1005.6,0,79,24.5,45.4
06-11-2018 16:00,16.3,69,1005,0,52,23.1,43.9
06-11-2018 17:00,16,71,1004.7,0,15,24.3,41.4
06-11-2018 18:00,15.8,74,1004.9,0,0,25.2,42.5
06-11-2018 19:00,15.2,83,1005,0,0,26.2,42.1
06-11-2018 20:00,15.2,83,1004.2,0,0,27.4,42.5
06-11-2018 21:00,15.1,84,1004.2,0,0,28.3,45.4
06-11-2018 22:00,15.3,84,1004,0,0,28.5,47.2
06-11-2018 23:00,15.6,83,1003.7,0.2,0,30.8,50.8
07-11-2018 00:00,16,83,1003.2,0.5,0,32.2,54
07-11-2018 01:00,16,84,1003.4,1.7,0,32.1,56.5
07-11-2018 02:00,15.3,92,1003.4,1.6,0,24.5,52.2
07-11-2018 03:00,15.1,91,1003.7,0.4,0,20,37.1
07-11-2018 04:00,14.9,88,1004.2,0,0,17.9,29.2
07-11-2018 05:00,14.7,85,1004.8,0,0,17.8,29.5
07-11-2018 06:00,14.4,82,1005.7,0,0,17.7,29.5
07-11-2018 07:00,13.7,82,1006.5,0,0,16.2,28.1
07-11-2018 08:00,13.6,82,1007.2,0,15,14.1,24.5
07-11-2018 09:00,14.7,79,1008.3,0,109,12.8,23
07-11-2018 10:00,15.6,69,1009.2,0,249,15.5,24.5
07-11-2018 11:00,16.1,64,1009.7,0,351,14.7,24.5
07-11-2018 12:00,16.7,60,1009.7,0,434,13.3,23.4
07-11-2018 13:00,16.9,58,1009.7,0,438,12.4,22
07-11-2018 14:00,16.9,56,1009.2,0,309,10.3,20.9
07-11-2018 15:00,16.6,56,1009.3,0,192,8.6,18.7
07-11-2018 16:00,16.3,58,1009.5,0,126,7.8,15.1
07-11-2018 17:00,15.5,64,1009.5,0,43,6.1,13
07-11-2018 18:00,14.5,72,1009.8,0,1,5.8,11.5
07-11-2018 19:00,14,81,1009.9,0,0,5.5,10.1
07-11-2018 20:00,13.4,85,1010.3,0,0,5.3,9.4
07-11-2018 21:00,12.4,90,1010.2,0,0,6.4,9
07-11-2018 22:00,12,90,1010.5,0,0,7.6,9.7
07-11-2018 23:00,11.5,91,1009.9,0,0,8.6,11.9
08-11-2018 00:00,11.8,90,1009.4,0,0,10.7,15.1
08-11-2018 01:00,12.4,88,1009.1,0,0,11.6,18
08-11-2018 02:00,13,87,1008.2,0,0,11.6,20.9
08-11-2018 03:00,13.3,85,1007.9,0,0,12.6,22.7
08-11-2018 04:00,13.5,84,1007.8,0,0,13.8,24.8
08-11-2018 05:00,13.5,83,1007.1,0,0,14.2,25.6
08-11-2018 06:00,13.6,81,1007.3,0,0,15.6,25.9
08-11-2018 07:00,13.8,83,1007.2,0,0,17.8,29.2
08-11-2018 08:00,14.1,83,1007.2,0,5,18.9,30.6
08-11-2018 09:00,14.9,81,1007.5,0,59,20.9,34.6
08-11-2018 10:00,15.8,75,1007.4,0.3,162,24.4,41.8
08-11-2018 11:00,15.4,75,1007.6,3.6,277,29.2,50.8
08-11-2018 12:00,14.7,80,1007.2,0.5,164,28.6,55.8
08-11-2018 13:00,15.1,84,1006.7,0.3,294,28.8,52.9
08-11-2018 14:00,14,87,1006.6,1.6,301,30.4,55.1
08-11-2018 15:00,14,87,1007.1,0.2,170,29.9,55.1
08-11-2018 16:00,14.2,77,1007.8,0,112,28.3,54.7
08-11-2018 17:00,14,68,1008.4,0,69,28.1,49
08-11-2018 18:00,13.5,67,1009.5,0,4,25.6,47.9
08-11-2018 19:00,13.4,68,1010.4,0,0,24,40.7
08-11-2018 20:00,13.2,69,1011.6,0,0,22.9,37.8
08-11-2018 21:00,12.9,71,1012,0,0,20.7,37.1
08-11-2018 22:00,12.6,73,1013,0,0,17.9,31.7
08-11-2018 23:00,12.4,76,1013.2,0,0,16.4,27.7
09-11-2018 00:00,12.3,78,1013.3,0,0,14,24.5
09-11-2018 01:00,12,80,1013.2,0,0,11.8,21.2
09-11-2018 02:00,11.7,82,1013.2,0,0,11,18.7
09-11-2018 03:00,11.4,83,1013.7,0,0,11,18.4
09-11-2018 04:00,11.5,82,1013.7,0,0,10.7,17.3
09-11-2018 05:00,11.4,82,1013.9,0,0,10.4,18
09-11-2018 06:00,11.4,82,1014,0,0,9,18
09-11-2018 07:00,11.4,83,1014.4,0,0,8.4,14.8
09-11-2018 08:00,11.6,84,1014.7,0,9,8.9,13.7
09-11-2018 09:00,14.2,75,1015,0,75,12.3,17.6
09-11-2018 10:00,15.8,65,1015.7,0,192,16.1,23
09-11-2018 11:00,16.7,60,1014.8,0,357,20.6,30.6
09-11-2018 12:00,17.2,59,1014.5,0,388,23.1,35.3
09-11-2018 13:00,17.4,60,1014.2,0,375,23.2,38.5
09-11-2018 14:00,17.2,63,1013.9,0,282,22.4,38.9
09-11-2018 15:00,17.1,66,1013.3,0,167,19.6,38.9
09-11-2018 16:00,16.8,70,1013.1,0,51,18.3,36.7
09-11-2018 17:00,16.3,73,1012.7,0,7,19.2,34.2
09-11-2018 18:00,15.8,77,1012.6,0,0,18.9,34.2
09-11-2018 19:00,15.5,80,1012.4,0,0,19.9,31.3
09-11-2018 20:00,15.5,81,1012.1,0,0,20.9,33.1
09-11-2018 21:00,15.4,83,1011.9,0,0,22.5,35.3
09-11-2018 22:00,15.6,83,1011.7,0,0,26.5,37.8
09-11-2018 23:00,15.7,83,1011.5,0,0,28,40.3
10-11-2018 00:00,15.7,83,1010.9,0,0,28.8,42.5
10-11-2018 01:00,15.9,84,1010.5,0,0,28.8,43.6
10-11-2018 02:00,16,84,1009.7,0,0,29.1,44.6
10-11-2018 03:00,16,84,1009.4,0,0,28.8,44.6
10-11-2018 04:00,16.1,85,1008.8,0,0,28,44.6
10-11-2018 05:00,16.2,85,1008.3,0,0,28.5,44.3
10-11-2018 06:00,16.3,85,1008,0,0,29,45
10-11-2018 07:00,16.5,86,1008.1,0.2,0,29.8,48.2
10-11-2018 08:00,16.6,87,1007.9,0.2,1,30.6,49.7
10-11-2018 09:00,16.9,87,1008.3,0.2,13,30.9,50.4
10-11-2018 10:00,17.1,88,1008.4,0.3,18,32.1,50
10-11-2018 11:00,17.1,89,1008.5,0.5,49,30.2,48.6
10-11-2018 12:00,17.1,89,1007.9,0.2,10,30.4,46.8
10-11-2018 13:00,17.4,90,1007.7,0.2,82,29.4,46.4
10-11-2018 14:00,17.5,90,1007.3,0.4,127,28.9,46.1
10-11-2018 15:00,17.7,88,1007,0.2,148,27.3,42.8
10-11-2018 16:00,17.3,89,1006.8,0.3,61,24,40.3
10-11-2018 17:00,17,90,1006.9,0.1,24,20.1,31.3
10-11-2018 18:00,16.5,93,1006.9,0,1,17.8,25.9
10-11-2018 19:00,16.4,92,1007.1,0,0,17.4,28.1
10-11-2018 20:00,16.3,92,1007.4,0,0,18,28.8
10-11-2018 21:00,16.3,91,1007.8,0,0,18.2,29.9
10-11-2018 22:00,16.4,91,1008.1,0.3,0,18.7,29.5
10-11-2018 23:00,16.4,92,1007.4,0.3,0,18.6,28.4
11-11-2018 00:00,16.4,92,1007.1,0.2,0,18.1,25.6
11-11-2018 01:00,16.3,92,1007,0,0,17.6,23
11-11-2018 02:00,16.2,92,1006.5,0,0,17,25.2
11-11-2018 03:00,16,93,1006,0,0,18,28.8
11-11-2018 04:00,16,93,1005.6,0.1,0,19.5,33.8
11-11-2018 05:00,16,92,1005.2,0.3,0,19.4,36.4
11-11-2018 06:00,16.1,92,1004.7,0.6,0,18.7,37.8
11-11-2018 07:00,16.1,93,1004.6,0.3,0,21.1,34.2
11-11-2018 08:00,16.3,92,1004.3,0.3,1,22.7,36.7
11-11-2018 09:00,16.5,91,1004.3,0.3,0,26.3,41.8
11-11-2018 10:00,16.7,90,1004.3,0.5,0,21.6,45
11-11-2018 11:00,16.7,91,1003.5,0.7,8,25.2,49
11-11-2018 12:00,16.9,89,1002.5,1.7,0,31.3,51.1
11-11-2018 13:00,17,89,1002.3,2.3,10,26.8,48.6
11-11-2018 14:00,16.8,93,1002.2,4.9,12,17.4,45.7
11-11-2018 15:00,16.4,94,1002.4,5.5,7,21,46.1
11-11-2018 16:00,15.9,96,1001.9,7.1,14,19,40.7
11-11-2018 17:00,15.4,96,1002,9.8,1,14.9,36.4
11-11-2018 18:00,14.3,93,1001.8,5.1,0,14.4,37.4
11-11-2018 19:00,12.6,87,1001.9,0.8,0,10.5,23
11-11-2018 20:00,12.4,88,1002.3,0.2,0,5.1,17.3
11-11-2018 21:00,12.2,88,1002.7,0,0,4.3,9.4
11-11-2018 22:00,11.5,91,1003.3,0,0,8.7,9
11-11-2018 23:00,10.9,93,1003.6,0,0,8.9,9
12-11-2018 00:00,10.5,93,1003.4,0,0,9.2,9.7
12-11-2018 01:00,10.4,93,1003.9,0,0,8.9,9.7
12-11-2018 02:00,10.4,93,1003.8,0,0,9.4,10.4
12-11-2018 03:00,10.6,93,1003.8,0,0,10.8,11.2
12-11-2018 04:00,10.5,93,1004.1,0,0,11.6,12.6
12-11-2018 05:00,10.3,94,1004.4,0,0,10.4,13
12-11-2018 06:00,9.8,95,1005.1,0,0,9,12.6
12-11-2018 07:00,10,95,1005.7,0,0,8.8,13.3
12-11-2018 08:00,10.2,95,1006.5,0,10,9.3,14.8
12-11-2018 09:00,12,92,1007.3,0,104,9.2,17.3
12-11-2018 10:00,13.4,86,1008.3,0,243,7.6,19.8
12-11-2018 11:00,14.4,79,1008.7,0,332,6.3,20.5
12-11-2018 12:00,15.3,72,1009,0,374,4.8,18.7
12-11-2018 13:00,16.1,66,1009.1,0,426,7.5,17.3
12-11-2018 14:00,16.6,61,1009,0,373,12.1,21.2
12-11-2018 15:00,16.7,60,1009,0,319,14.7,28.1
12-11-2018 16:00,16.2,63,1009.4,0,185,16.3,31
12-11-2018 17:00,15.4,69,1010.2,0,78,17.1,31.7
12-11-2018 18:00,14.2,75,1010.9,0,2,17.2,31
12-11-2018 19:00,13.3,81,1011.9,0,0,16.6,27.4
12-11-2018 20:00,12.7,85,1012.5,0,0,16.9,27
12-11-2018 21:00,12.2,87,1012.8,0,0,18,28.4
12-11-2018 22:00,11.9,88,1013.5,0,0,16.9,30.2
12-11-2018 23:00,11.7,89,1013.8,0,0,17.6,31.7
13-11-2018 00:00,11.6,90,1014,0,0,18.4,32
13-11-2018 01:00,11.4,90,1014,0,0,18.1,32
13-11-2018 02:00,11.2,90,1014,0,0,17.8,31.7
13-11-2018 03:00,11.1,89,1013.8,0,0,16.9,30.2
13-11-2018 04:00,10.9,89,1013.9,0,0,16.5,29.2
13-11-2018 05:00,10.8,88,1014.1,0,0,16.5,28.4
13-11-2018 06:00,10.7,87,1014.4,0,0,16.5,28.4
13-11-2018 07:00,10.4,86,1014.5,0,0,16.8,27
13-11-2018 08:00,10.5,85,1014.7,0,12,17.1,27
13-11-2018 09:00,11.6,80,1015.2,0,117,17.5,28.4
13-11-2018 10:00,13.1,73,1015.2,0,261,17.2,29.2
13-11-2018 11:00,14.6,68,1015.4,0,380,17.7,29.5
13-11-2018 12:00,15.9,65,1014.9,0,453,17.3,28.4
13-11-2018 13:00,16.9,63,1014.4,0,471,15.5,26.3
13-11-2018 14:00,17.6,62,1013.6,0,432,14.4,24.1
13-11-2018 15:00,17.8,63,1013.6,0,341,13.9,23.8
13-11-2018 16:00,17.7,65,1013.6,0,210,12.9,23.8
13-11-2018 17:00,16.7,71,1013.5,0,71,11.2,22.7
13-11-2018 18:00,15.5,77,1013.5,0,2,11.9,22
13-11-2018 19:00,15.5,80,1013.7,0,0,13,18.4
13-11-2018 20:00,15,83,1013.8,0,0,13,19.1
13-11-2018 21:00,14.3,85,1013.7,0,0,12,18.7
13-11-2018 22:00,13.9,87,1014,0,0,10.4,18
13-11-2018 23:00,13.6,88,1013.8,0,0,9.2,16.9
14-11-2018 00:00,13.3,89,1013.1,0,0,8.8,15.8
14-11-2018 01:00,13,90,1012.5,0,0,9.3,15.1
14-11-2018 02:00,12.8,90,1012.1,0,0,9.5,14.8
14-11-2018 03:00,12.6,90,1011.6,0,0,10.4,15.8
14-11-2018 04:00,12.3,91,1011.4,0,0,10.9,16.9
14-11-2018 05:00,12.2,91,1010.9,0,0,11.1,17.3
14-11-2018 06:00,12.1,91,1011,0,0,10.6,16.9
14-11-2018 07:00,11.8,93,1010.8,0,0,10.5,17.6
14-11-2018 08:00,11.9,94,1010.8,0,10,11,18
14-11-2018 09:00,13.1,90,1011.1,0,105,10.8,19.4
14-11-2018 10:00,15,85,1010.9,0,241,11.9,19.4
14-11-2018 11:00,16.7,80,1010.8,0,357,11.5,19.1
14-11-2018 12:00,18.2,75,1009.8,0,428,11.5,18
14-11-2018 13:00,19.1,70,1009.2,0,415,10.9,16.9
14-11-2018 14:00,19.8,66,1008.3,0,402,8.4,14.8
14-11-2018 15:00,20,64,1007.9,0,282,6.5,12.6
14-11-2018 16:00,19.9,65,1007.6,0,183,5.2,10.8
14-11-2018 17:00,19,70,1007,0,58,6,10.1
14-11-2018 18:00,17.5,77,1007,0,1,7.9,9.7
14-11-2018 19:00,16.7,79,1007.1,0,0,7.9,13
14-11-2018 20:00,16.2,81,1006.6,0,0,7.3,14
14-11-2018 21:00,15.8,84,1006.5,0,0,6.8,14
14-11-2018 22:00,15.4,86,1006.4,0,0,7.6,11.9
14-11-2018 23:00,15,88,1005.9,0,0,8.8,13
15-11-2018 00:00,14.8,89,1005.6,0,0,10.5,18.4
15-11-2018 01:00,14.6,89,1005.1,0,0,10.9,20.5
15-11-2018 02:00,14.5,89,1004.6,0,0,10.3,20.5
15-11-2018 03:00,14.2,89,1004.2,0,0,10.4,20.5
15-11-2018 04:00,14,89,1004.2,0,0,10.5,20.5
15-11-2018 05:00,13.8,89,1004.3,0,0,10.1,20.2
15-11-2018 06:00,13.6,90,1004.6,0,0,10.8,20.2
15-11-2018 07:00,13.2,90,1005.1,0,0,12,19.8
15-11-2018 08:00,13.3,90,1005.5,0.1,5,14.2,21.6
15-11-2018 09:00,14.3,87,1006.2,0,56,15.5,24.5
15-11-2018 10:00,15.7,82,1006.7,0,151,17.7,26.3
15-11-2018 11:00,17,77,1006.5,0,280,19.5,29.2
15-11-2018 12:00,18.1,73,1006.3,0,317,21.7,31.3
15-11-2018 13:00,18.8,68,1005.9,0,276,21.1,34.2
15-11-2018 14:00,19.3,66,1005.7,0,204,16.8,33.5
15-11-2018 15:00,19.3,66,1005.3,0,70,13.3,28.4
15-11-2018 16:00,19.1,69,1005.2,0,32,10,19.4
15-11-2018 17:00,18.4,73,1005.3,0,32,7.4,13.7
15-11-2018 18:00,17.3,77,1006,0,1,7.6,9.4
15-11-2018 19:00,16.1,81,1006.5,0,0,7.2,10.4
15-11-2018 20:00,15.5,83,1007.1,0,0,6.9,10.4
15-11-2018 21:00,15,86,1007.7,0,0,7.2,10.8
15-11-2018 22:00,14.5,87,1008.4,0,0,8,11.5
15-11-2018 23:00,14.3,88,1008.5,0,0,10.3,14.4
16-11-2018 00:00,14.1,89,1008.1,0,0,12,17.3
16-11-2018 01:00,14,90,1007.7,0,0,11,17.6
16-11-2018 02:00,13.7,92,1007.6,0,0,10.4,16.6
16-11-2018 03:00,13.4,93,1007.5,0,0,9.5,14.8
16-11-2018 04:00,13,94,1007.2,0,0,9.2,14.8
16-11-2018 05:00,12.8,95,1006.8,0,0,10.5,18
16-11-2018 06:00,12.7,95,1007,0,0,10.4,19.1
16-11-2018 07:00,12.7,95,1007.5,0,0,9.1,16.6
16-11-2018 08:00,12.5,96,1007.9,0,8,8.6,14.4
16-11-2018 09:00,14,92,1008.3,0,98,10.1,16.6
16-11-2018 10:00,15.8,86,1008.7,0,233,10.8,17.3
16-11-2018 11:00,17.3,81,1008.1,0,338,12.7,19.1
16-11-2018 12:00,18.4,75,1007.6,0,416,14.2,22.3
16-11-2018 13:00,19,71,1006.9,0,437,14.8,24.1
16-11-2018 14:00,19.2,70,1006.2,0,392,14.7,25.6
16-11-2018 15:00,19.2,69,1005.9,0,319,13.4,25.2
16-11-2018 16:00,18.8,72,1006,0,198,11.3,21.2
16-11-2018 17:00,17.9,78,1005.8,0,66,8.7,15.1
16-11-2018 18:00,16.6,85,1005.7,0,1,9,11.2
16-11-2018 19:00,15,91,1005.4,0,0,9.5,13.3
16-11-2018 20:00,15,90,1005.3,0,0,9.3,11.9
16-11-2018 21:00,14.1,92,1005.1,0,0,10.3,13.7
16-11-2018 22:00,13.2,95,1004.8,0,0,12,16.2
16-11-2018 23:00,13.2,95,1005,0,0,13.7,18.7
17-11-2018 00:00,13.6,94,1004.6,0,0,14.8,21.2
17-11-2018 01:00,13.9,92,1004.4,0,0,16.4,23.8
17-11-2018 02:00,14.1,90,1003.5,0,0,18.2,27
17-11-2018 03:00,14.1,90,1003.1,0,0,20,31.7
17-11-2018 04:00,14.1,91,1002.4,0,0,21.4,36.4
17-11-2018 05:00,14.2,92,1002,0,0,22.9,39.2
17-11-2018 06:00,14.4,93,1002,0,0,23.7,41
17-11-2018 07:00,14.7,93,1001.8,0,0,24.7,38.5
17-11-2018 08:00,14.9,93,1001.9,0,0,26.5,41.8
17-11-2018 09:00,15.5,90,1001.6,0,9,28,45.4
17-11-2018 10:00,16.4,85,1001.7,0,27,34.2,51.8
17-11-2018 11:00,17.2,79,1001.3,0,60,32.4,51.8
17-11-2018 12:00,18.1,72,1000.4,0,110,32.1,53.3
17-11-2018 13:00,18.6,69,1000,0,120,30.6,53.3
17-11-2018 14:00,18.4,69,998.6,0,42,29,54.7
17-11-2018 15:00,17.8,72,998.3,0.4,5,26.6,50.4
17-11-2018 16:00,16.8,79,997.9,1.2,7,27,50.8
17-11-2018 17:00,16.1,85,997.5,1.3,0,27.8,52.2
17-11-2018 18:00,15.7,89,996.9,1,0,29.6,51.1
17-11-2018 19:00,15.7,88,996.2,1.4,0,31.2,56.2
17-11-2018 20:00,15.5,90,995.5,1.2,0,32.1,52.2
17-11-2018 21:00,15.4,90,995.1,1.4,0,33.9,53.6
17-11-2018 22:00,15.2,90,994.7,1.3,0,35.1,60.8
17-11-2018 23:00,15.3,91,994,1.4,0,36.7,63
18-11-2018 00:00,15.3,89,993.1,1.7,0,37.9,61.6
18-11-2018 01:00,15.1,92,992.3,2.3,0,36.6,59.8
18-11-2018 02:00,14.9,93,991.6,2.3,0,26.3,58.3
18-11-2018 03:00,14.7,93,991.4,1.2,0,19.5,55.8
18-11-2018 04:00,14.4,94,991.3,0.7,0,15.5,45.7
18-11-2018 05:00,14.2,95,991.4,0.4,0,13.7,36.7
18-11-2018 06:00,14.1,95,991.9,0.3,0,11.9,33.1
18-11-2018 07:00,14,91,992,0,0,9,22
18-11-2018 08:00,13.9,92,992.4,0,1,8.6,17.6
18-11-2018 09:00,14.4,91,992.9,0,19,8.7,18
18-11-2018 10:00,15,86,993.1,0,59,8.7,18.7
18-11-2018 11:00,15.4,85,993.2,0,109,7,19.1
18-11-2018 12:00,15.7,85,992.8,0,129,3.6,16.2
18-11-2018 13:00,15.9,82,992.5,0.2,113,2.3,17.3
18-11-2018 14:00,15.5,83,992.1,0.4,125,5.9,21.2
18-11-2018 15:00,15.2,84,991.9,0.2,75,10.8,24.5
18-11-2018 16:00,14.8,85,992.1,0,49,12.5,24.5
18-11-2018 17:00,14.3,85,992.2,0,20,14,24.5
18-11-2018 18:00,13.9,87,992.6,0,0,13.2,22
18-11-2018 19:00,13.5,87,992.7,0.5,0,12.5,20.2
18-11-2018 20:00,13.3,90,992.7,0.5,0,12.5,21.2
18-11-2018 21:00,13.2,90,993,0.3,0,13,21.2
18-11-2018 22:00,13.2,91,993.7,0.2,0,10.7,20.9
18-11-2018 23:00,13.2,90,993.5,0.2,0,11.5,20.5
19-11-2018 00:00,13.2,90,993.5,0.2,0,11.9,19.1
19-11-2018 01:00,13,90,993.6,0,0,10.6,18.7
19-11-2018 02:00,13.1,86,993.6,0.2,0,9.8,19.1
19-11-2018 03:00,13,87,993.7,0,0,7.8,17.6
19-11-2018 04:00,12.8,89,993.7,0,0,6.8,14
19-11-2018 05:00,12.9,88,994,0,0,6.6,12.2
19-11-2018 06:00,12.9,88,994.3,0,0,6.8,10.8
19-11-2018 07:00,12.5,90,994.5,0,0,7.6,11.5
19-11-2018 08:00,12.6,90,994.9,0,5,5.9,10.4
19-11-2018 09:00,13.4,89,995.5,0,61,5.5,11.2
19-11-2018 10:00,15,80,996.2,0,139,4.2,13.3
19-11-2018 11:00,15.8,74,996.4,0,255,6.7,16.2
19-11-2018 12:00,16.1,72,996,0,325,8.8,18
19-11-2018 13:00,16.5,69,995.6,0,373,10.8,18.7
19-11-2018 14:00,16.5,67,995.2,0,272,12.1,19.4
19-11-2018 15:00,16.4,66,995.3,0,251,11.7,20.2
19-11-2018 16:00,16.1,68,995.2,0,123,10,19.8
19-11-2018 17:00,15.4,74,995.2,0,40,6.8,17.6
19-11-2018 18:00,14.7,78,995.6,0,1,5.2,13.3
19-11-2018 19:00,13.9,88,996,0,0,5.8,9.7
19-11-2018 20:00,13.5,89,996.1,0,0,6.1,8.3
19-11-2018 21:00,13.7,88,996.4,0,0,7,10.1
19-11-2018 22:00,13.1,90,996.6,0,0,7.9,11.9
19-11-2018 23:00,12.4,91,996.6,0,0,9.3,15.1
20-11-2018 00:00,12.5,91,996.3,0,0,13.3,20.5
20-11-2018 01:00,12.8,90,996.3,0,0,17.1,25.6
20-11-2018 02:00,13,89,996.2,0.1,0,19.6,31.7
20-11-2018 03:00,13,88,996.2,0,0,19.9,33.8
20-11-2018 04:00,13,86,996.2,0,0,20.7,34.9
20-11-2018 05:00,12.9,85,996.2,0,0,21.4,34.9
20-11-2018 06:00,12.8,84,996.6,0,0,22.6,34.6
20-11-2018 07:00,12.9,81,996.7,0,0,23.8,37.8
20-11-2018 08:00,13,80,997.1,0,4,24.3,39.2
20-11-2018 09:00,13.7,77,997.7,0,62,24.3,41.8
20-11-2018 10:00,14.4,71,997.5,0,147,25.9,42.5
20-11-2018 11:00,15,66,998,0,252,28.2,46.4
20-11-2018 12:00,15.3,65,998.2,0.1,262,30.3,48.2
20-11-2018 13:00,14.8,70,998,0,274,30.2,49.3
20-11-2018 14:00,15.1,73,998.1,0,231,30.8,50.4
20-11-2018 15:00,14.6,76,998.1,0.1,200,30,50.8
20-11-2018 16:00,14.5,78,998.5,0,126,28.6,47.9
20-11-2018 17:00,13.9,82,998.7,0,34,25.8,44.3
20-11-2018 18:00,13.3,84,999.2,0,0,24.5,41.8
20-11-2018 19:00,13.7,78,999.8,0.1,0,23.2,40.7
20-11-2018 20:00,13.4,81,1000.2,0.2,0,22.4,38.2
20-11-2018 21:00,13.1,83,1000.8,0.3,0,21.3,36.7
20-11-2018 22:00,13.1,85,1001.3,0,0,21.7,34.9
20-11-2018 23:00,13.1,85,1001.4,0,0,19.9,34.6
21-11-2018 00:00,13,85,1001.5,0,0,19.1,34.2
21-11-2018 01:00,13,82,1001.6,0,0,18.7,32.8
21-11-2018 02:00,12.6,80,1001.4,0.3,0,19.9,34.2
21-11-2018 03:00,12.6,79,1001.6,0.1,0,19.9,33.8
21-11-2018 04:00,12.2,82,1001.4,0.2,0,19.2,35.3
21-11-2018 05:00,12,84,1001.3,0,0,19.2,29.5
21-11-2018 06:00,12.2,83,1001.7,0,0,18.9,27.7
21-11-2018 07:00,12.4,79,1002,0,0,18.6,34.2
21-11-2018 08:00,12.5,76,1002.5,0.2,5,20.4,33.5
21-11-2018 09:00,12.7,76,1003.2,0.2,82,22.8,36.7
21-11-2018 10:00,13.3,73,1003.7,0.1,153,20.1,40
21-11-2018 11:00,13.7,74,1004.2,0,290,23.5,46.1
21-11-2018 12:00,13.7,73,1004.3,0,273,25,46.1
21-11-2018 13:00,14.2,69,1004,0,370,25.1,46.1
21-11-2018 14:00,14.3,67,1003.7,0,324,26.2,41.8
21-11-2018 15:00,14.4,66,1003.8,0,288,23.8,45
21-11-2018 16:00,13.4,71,1004,0.6,138,21.4,44.6
21-11-2018 17:00,12.6,78,1004.5,0,42,18.4,40
21-11-2018 18:00,12.2,83,1004.9,0,1,16.1,33.8
21-11-2018 19:00,12.4,80,1005.3,0,0,15.8,28.4
21-11-2018 20:00,12.3,81,1005.2,0,0,16.8,29.9
21-11-2018 21:00,12.4,80,1005.5,0,0,16.9,33.5
21-11-2018 22:00,12.4,80,1005.5,0,0,18.2,31.7
21-11-2018 23:00,12.5,79,1005.5,0.2,0,18.3,34.6
22-11-2018 00:00,12,84,1005.5,0.3,0,18.3,35.3
22-11-2018 01:00,12.1,85,1005.4,0.2,0,18.6,34.2
22-11-2018 02:00,11.8,87,1005.2,0.4,0,17.3,35.3
22-11-2018 03:00,11.9,89,1005.1,0.1,0,17.1,34.9
22-11-2018 04:00,12,91,1005.4,0.3,0,16.3,30.6
22-11-2018 05:00,11.8,91,1005.1,0.4,0,15.3,30.6
22-11-2018 06:00,12,92,1005,0.2,0,14,29.9
22-11-2018 07:00,11.6,91,1005.3,0.1,0,14.3,30.2
22-11-2018 08:00,11.8,89,1005.1,0.1,2,13.8,22.7
22-11-2018 09:00,12.7,86,1005.7,0.2,39,14.3,25.9
22-11-2018 10:00,13.4,83,1006.3,0.2,70,10.2,28.1
22-11-2018 11:00,13.8,81,1006.4,0.2,85,9,32
22-11-2018 12:00,13.8,82,1006,0.9,102,11.1,34.2
22-11-2018 13:00,14,82,1005.6,0.6,223,11.3,35.6
22-11-2018 14:00,14.1,82,1004.8,0.1,274,11.1,34.6
22-11-2018 15:00,13.4,83,1004.8,0.9,43,13.2,35.6
22-11-2018 16:00,13.5,83,1004.8,0,26,13.6,34.2
22-11-2018 17:00,13.4,81,1004.8,0,7,12.3,29.2
22-11-2018 18:00,13,81,1005.2,0.1,0,11.1,29.2
22-11-2018 19:00,12.7,80,1005.7,0,0,10,19.8
22-11-2018 20:00,12.4,81,1005.9,0,0,8.4,18.7
22-11-2018 21:00,12,84,1006,0.1,0,7.9,19.1
22-11-2018 22:00,11.6,86,1006.3,0,0,8.8,16.9
22-11-2018 23:00,11.2,87,1006.4,0,0,9.5,18
23-11-2018 00:00,10.9,87,1006.5,0.3,0,10.1,18.4
23-11-2018 01:00,10.7,87,1006.7,0,0,10.5,19.4
23-11-2018 02:00,10.7,87,1006.5,0,0,10.7,19.8
23-11-2018 03:00,10.5,87,1006.7,0,0,11.5,16.9
23-11-2018 04:00,10.3,86,1006.9,0,0,12.2,17.3
23-11-2018 05:00,10.2,85,1006.8,0,0,12.6,18
23-11-2018 06:00,10,85,1007.5,0,0,12.6,18.4
